author_id,name,votes
1295402,Elizabeth Goddard,1
1295467,Gavin Ashenden,1
1295504,Alyson B. Stanfield,1
1295506,David N. Martin,1
1295572,John Plowright,1
1295615,Patricia Richardson,1
1295736,Tsuta Suzuki,1
1295750,Mawil,1
1295799,Yukari Hashida,1
1296091,Michael L. Walden,1
1296251,Hoyt L. Barber,1
1296315,Denise Hampton,2
1296341,Tom Earley,1
1296454,Tim Lovett,1
1296498,Natha Caputo,1
1296516,Steven A. Cohen,1
1296577,Holly McQueen,1
1296607,Winslow Ames,1
1296622,Sara Tilley,1
1296653,Marita Teague,1
1296848,Juan Carlos Roca,1
1296889,Lacey Thorn,1
1296932,Margaret Nava,2
1296935,Gena Philibert-Ortega,1
1297052,Midrash Rabbah,1
1297065,Katie Davis,7
1297341,Timothy Hagerty,1
1297389,Fred C. Schwarz,1
1297551,Monther Alkabbani,2
1297763,James Payn,1
1297856,Patricia W. Lunneborg,1
1297950,Robert Paul Cowan,1
1298284,Donald Dallas,1
1298295,Michael A. Sheehan,1
1298309,Yael Goldstein Love,1
1298326,Nancy MacLean,2
1298555,Antonio Mendoza,1
1298730,Ray Strachey,1
1298817,Keith E. Eiler,1
1299021,Robert W. Domm,1
1299381,Edmund Metatawabin,1
1299402,Philip A. Thompson,1
1299412,Gertrudis Ostfeld De Bendayan,1
1299427,Elaine K. Sanchez,1
1299485,Christopher Stojanowski,1
1299520,Vera Jane Cook,1
1299795,John H. Saxon Jr.,1
1299921,Dick Masterson,1
1299942,John H. Alexander,2
1299979,Caryl Brooks,1
1300012,Stephen Christian,1
1300275,Jane Gleeson-White,2
1300311,Ed Lawrence,1
1300328,Curtis Roosevelt,1
1300358,Loki,1
1300510,Jacqueline McQuade,2
1300595,Mohamed Diriye Abdullahi,1
1300679,Kathryn Heyman,2
1300761,Jonathan Benson,1
1300803,Bonnie Maslin,1
1301011,Beth Fehlbaum,1
1301209,Robert Jansson,1
1301244,Gregory Henderson,1
1301339,Jongsoo Lee,1
1301356,Michael Moore,1
1301391,Ashley Rae Harris,1
1301649,L.E. Modesitt Jr.,55
1301689,Kim Weinberger,1
1301721,David Mangan,1
1301725,Donna Gelagotis Lee,1
1301930,Sunny Warner,1
1302007,Robert Paul Blumenstein,2
1302018,Tricia Dower,1
1302040,Dorothy Elbury,1
1302085,Patrick Senécal,3
1302117,Philippe Chatel,1
1302139,Jeanne Glidewell,1
1302156,Christopher Valen,1
1302243,Carlos Frías,1
1302247,Dick Nolan,1
1302303,Brett Young,1
1302315,Warren F. Spencer,1
1302323,Robert Lee Kerby,1
1302345,Michael Bassett,1
1302350,Padraig Lenihan,1
1302376,Atanielle Annyn Noel,1
1302471,Rickey E. Pittman,1
1302475,Robert Edward Reynolds,1
1302673,Peter Moskos,1
1303061,Farhad Manjoo,1
1303123,Zack Eswine,1
1303174,J.G. Holland,1
1303176,Jonathan Story,1
1303430,Charles Ferguson Ball,1
1303535,Merval Hoare,1
1303571,Malina Saval,1
1303607,Herbert A. Friedman,1
1303833,Charles R. Cowley,1
1303855,Pamela Gossin,1
1303906,Oliva Blanchette,1
1304156,Abhijat Joshi,1
1304170,Shashi Joshi,1
1304306,Lyn Waring,2
1304336,Denis Forman,2
1304403,Monya Williams,1
1304458,A. Finnis,1
1304470,Ally Condie,1
1304556,Camille Stagg,1
1304717,Doug Macdougall,1
1304879,Terence Lawlor,1
1304881,Agnes Nieuwenhuizen,1
1304882,Jenn Savedge,1
1304916,William G. Tolliver,3
1305124,Randall L. Braddom,1
1305165,Kenneth Pennington,1
1305190,Anne Buschhoff,1
1305302,R.K. Narayan,25
1305322,Robert Zoller,1
1305323,Marcus Tylor,1
1305376,Gill McKnight,2
1305386,Theresa A. Husarik,1
1305406,Claire Duchen,1
1305445,K.M. Frontain,2
1305472,David Paul Jackson,1
1305500,Maitreya Zohar,1
1305504,Susan Fletcher,5
1305610,Charles Poulnot,1
1305623,Rose Melikan,1
1305713,Lee Berglund,1
1305776,Brian Mossop,1
1305806,Carl H. Middleton,1
1305854,Zahra Owens,1
1305878,Karen Lillis,1
1306111,Battiscombe G. Gunn,1
1306310,John Caruso,1
1306312,Jane Rainbow,1
1306383,Rita Jordan,2
1306700,Sylvia Neely,1
1306819,Peggy Ahwesh,1
1306824,Susan Hillmore,1
1306844,Harry R. Boer,1
1306973,Doug Hanks,1
1307152,Ulrich Ritzel,3
1307175,Lisa Levchuk,1
1307199,Rob Kutner,1
1307260,Cuong Tu Nguyen,1
1307342,Anne Spollen,1
1307404,Eric Deleon,1
1307411,John McCavitt,1
1307436,Vivienne Brown,1
1307438,Robert Etty,1
1307770,Shigeru Onoda,1
1307794,John P. Lathrop,1
1307866,J.M. Bolton,1
1307889,Karen Hudson,1
1307982,Lauren Liebenberg,2
1308097,Mary Malbunka,1
1308202,John W. Moffat,1
1308240,Kathy Cook,1
1308251,Travis L Klingaman,1
1308276,Olle Nordmark,1
1308285,John Brough,1
1308322,Charlotte Uhlenbroek,1
1308639,Joseph Braude,1
1308739,Peter Culley,2
1308744,Miles Cobbett,1
1308783,Mike Croft,1
1308841,Richard Dube,1
1308843,Donald Smythe,1
1308972,Leigh Savage,1
1309174,Colette Livermore,1
1309254,Gail Banning,1
1309329,Akiko Ikeda,1
1309343,Dimitri Devuyst,1
1309354,Julie Behrend Weinberg,1
1309424,Richard Hooton,1
1309626,Latrivia S. Nelson,1
1309657,Gerald Benedict,1
1309677,Matthew Healey,1
1309690,Diana Spechler,1
1309770,J.P. Clark-Bekederemo,1
1309795,T.H.E. Hill,2
1309982,Heather J. Rosas,1
1310001,Sheila John,1
1310084,Vinay Srivastava,1
1310121,John W. Sayre,1
1310191,Terence E. Armstrong,1
1310195,Elaine Booth Selig,1
1310199,George Mastras,1
1310235,Kimberly Delaney,1
1310237,Starre Vartan,1
1310285,Richard Kriegbaum,1
1310291,Shane Alcobia-Murphy,1
1310391,Eddrick Dejuan,1
1310518,Will Travers,1
1310520,Myrna Doernberg,1
1310606,Stephen Verona,1
1310611,Isabelle Corbisier,1
1310709,Denise Shiffman,1
1310735,C.L. Wilson,2
1310736,B.A. Goodjohn,1
1310815,Pamela Powell,1
1310984,Shirley Hiter,1
1311045,Alice Cotton,1
1311050,George Birdsall,1
1311115,Edward Inskeep,1
1311184,Hebby Roman,1
1311224,Diane Escalera,1
1311512,Shy Keenan,1
1311574,Caroline M. Barron,1
1311697,Carrie Smith,1
1311806,John Lenahan,2
1311825,Randolph Jorgen,1
1311830,Maria Sveland,1
1311862,Scott Walden,2
1311892,J. Thomas Hetrick,1
1311949,J.T. Ellison,4
1312067,Rachel Shukert,1
1312198,Edmond About,1
1312229,Alvin Vandergriend,1
1312252,Melanie Joy,2
1312422,Sandra Harper,1
1312458,Norma Macrae,1
1312541,Brant Randall,1
1312590,Pat Bezzant,1
1312768,Carolyn Fisher,2
1312849,Caroline Furness Jayne,1
1312867,Hein-Thomas Schulze Altcappenberg,1
1312879,Lesley Livingston,1
1312932,Laura Petherbridge,1
1312990,C.S. Goto,2
1313040,John Tovey,1
1313092,Clodagh McKenna,1
1313136,Arthur G. Cook,1
1313217,Nikolaus von Kues,1
1313223,Thomas F. Matta,1
1313249,Sharon B. Siepel,1
1313252,Robert Moss,1
1313280,Blanche Woolls,1
1313338,Duane Romana,1
1313400,Wade A. Kimberlin,1
1313449,Barbara Norville,1
1313477,Rod Pyle,1
1313481,Lisa Polisar,1
1313490,Marybeth T. Hagan,1
1313866,Mary Kay Remick,1
1313875,Marti Ann Schwartz,1
1313957,Brent Goodman,1
1314238,Thomas Leveritt,1
1314286,Sari Thomas,1
1314350,Marianne Bankert,1
1314422,Teresa Roberts Logan,1
1314456,Rowan Somerville,1
1314463,Kiriko Fuwa,1
1314467,Tamaki Kirishima,1
1314477,Natasha Deen,1
1314544,Nanette Hilton,1
1314651,Ryan O. Moses,1
1314733,Sumbul Ali-Karamali,1
1314742,Sheila Ortego,1
1314761,Russell Leslie Peterson,1
1314773,Emily Bearn,1
1314836,Candace Chellew-Hodge,1
1314845,Sean Longley,1
1314896,Nora May French,1
1314903,Jenny Block,1
1315039,Amy Zuckerman Overvold,1
1315111,Charles King,3
1315220,Ellie Bethel,1
1315235,Charles S. Weinblatt,1
1315518,Oswald LeWinter,1
1315760,Andrew McLaughlin,1
1315761,Pete Blackshaw,1
1315854,Blake Ryan,1
1315859,E.J. Lemmon,1
1315861,Leonie Fox,1
1315879,Cari Jackson,1
1315884,Penny Smith,1
1316048,Steve Pavlina,1
1316089,Richard C. Barnett,1
1316304,Peggy Elliott,1
1316387,James A. Jimason,1
1316566,Richard E. Susskind,1
1316685,Alain Fayolle,1
1316730,Edward Scott McCorduck,1
1316999,John F. Reiger,1
1317003,Greg Kincaid,1
1317008,Roz Southey,1
1317043,Christian McCord,1
1317079,Veronica Cummer,1
1317114,Peter D. Klein,1
1317125,Art Carey,1
1317311,Binildas A Christudas,1
1317312,L.K. Advani,1
1317467,Lita Lundquist,1
1317530,Marcel Ruijters,1
1317571,Joan Sureda,1
1317676,Leandro Martino,1
1317677,Ruth Sheppard,1
1317678,Lance B. Kurke,1
1317696,Lauren Milsom,1
1317735,Donovan O'Malley,1
1317908,FHM Magazine,2
1317941,John P. Splinter,1
1318037,Kelle Z. Riley,1
1318057,Stephen Anable,1
1318123,Ann Eliza Young,1
1318248,Cheryl Cory,1
1318358,Andrea Celenza,1
1318366,San Diego Zoo,2
1318424,Michael Scholz-Hänsel,1
1318574,Alison Bass,1
1318666,Sally Brice Winterbourn,1
1318755,Melody Favish,1
1318890,Jennifer Perkins,1
1318900,Atle Dyregrov,1
1319069,Berny Pålsson,2
1319392,Robert Engelman,1
1319412,Gertrude Colmore,1
1319495,Nedra Sterry,1
1319603,Susan K. Freeman,1
1319609,Arabella B. Buckley,1
1319615,Michi Kodama-Nishimoto,1
1319860,W.J. Wood,2
1319864,Donetta Garman,1
1319938,Eric Collier,1
1319980,Jim Hitt,1
1319997,Daniel Logan,1
1320067,James Riley Strange,1
1320161,Gad Hollander,1
1320242,John Shideler,1
1320278,Frank P. Vazzano,1
1320282,Christopher L. Peterson,1
1320284,Bruce M. Meyer,1
1320287,Alexis Rotella,1
1320289,Anne Rainey,3
1320384,S. Eddy Bell,1
1320471,Leslie Van Gelder,1
1320693,Jennie Batchelor,1
1320704,Sue Kerman,1
1320928,Michael S. Wren,1
1321011,Edward J. Levine,1
1321057,Shanida Nataraja,1
1321138,Chris Idzikowski,2
1321145,W.C. Heinz,1
1321218,Allie Boniface,1
1321256,Ichabod Smith Spencer,1
1321286,Fumi Kosaka,1
1321317,Phoebe Hesketh,1
1321322,Jody Wallace,1
1321429,Larry Haeg,1
1321610,Collin Hansen,1
1321614,John A. D'Elia,1
1321633,Susanne Gervay,1
1321657,Joseph Woodson Oglesby,1
1321739,Robert Rey,1
1321884,Erin Turner,1
1321968,Molly Wizenberg,1
1322040,Natalio Feliciano,1
1322064,Larry Conde,1
1322118,Alexander Gallardo,2
1322186,Jimmie L. Powell,1
1322245,Naftali Brawer,1
1322274,Judith Mercier,1
1322522,William H. Drinkard,1
1322646,Martha Lee Brannock,1
1322790,Joe Lumbley,1
1322799,Jan Clark,2
1322819,Carlo Gabbi,1
1322855,Nalini Jameela,1
1322862,Belinda Grace,1
1322897,Elizabeth Barille,1
1322965,عبد الله زايد,1
1322985,J. Rutherford,1
1323204,E.G. Richards,1
1323236,Anneke Jacob,1
1323249,Bernard von NotHaus,1
1323255,Janet Denison,1
1323279,Libby Creelman,1
1323341,Jaspreet Singh,2
1323363,Annabelle van Tongeren,1
1323422,Carol Bodensteiner,1
1323525,Leonce Gaiter,1
1323551,Abigail Carter,1
1323716,Marion Bataille,1
1323767,Bent Lorentzen,1
1323792,Leanna Sain,1
1323894,A.M. Rosenthal,1
1324099,R.P.C. Hanson,2
1324363,Barbara König,1
1324373,Benoit Denizet-Lewis,2
1324436,Gary Unger,1
1324442,Kathryn E. Slanski,1
1324445,Federica Bosco,1
1324540,Nancetta Liles,1
1324566,Daniel R. Lesnick,1
1324675,James E. Herring,1
1324778,Marie Barber,2
1324837,Gail Pallin,1
1324852,G. Davies Jandrey,1
1324857,Niambi Davis,1
1324888,Michelle Caple Taylor,1
1325025,Tani Bahti,1
1325149,Denise Johnson,1
1325309,Kenneth W. Gronbach,1
1325470,Malory Nye,1
1325505,Stella Riley,2
1325582,Matt Lowe,1
1325589,James Lever,1
1325695,Ed Arnold,1
1325719,Alan Keslian,1
1325720,Toni Volk,1
1325967,Thomas H. Stanton,1
1326097,Ugo Bianchi,1
1326256,Mark Zandi,1
1326352,Tina Humphrey,1
1326397,Sheldon B. Kopp,6
1326479,Mohamed El-Erian,1
1326490,Bashir Mohamed,1
1326491,Mohamed Gad-el-Hak,1
1326738,Joseph Sui Ching Lam,1
1326752,Tania Langlais,1
1326857,Alisa Burke,1
1326892,Elizabeth Perl,1
1326932,Jason Powell,1
1327211,Naotsugu Matsueda,1
1327424,Jamie Walker,2
1327563,Hershman R. John,1
1327607,Maud Mayeras,1
1327624,Minnette Meador,2
1327642,Danette Haworth,1
1327674,Rebecca Ann Bach,1
1327751,Philip Spencer,1
1327933,Lydia Galt,1
1327946,Christian Lander,1
1328006,Gabriella Engelmann,1
1328059,J. Douglas Bremner,2
1328069,Ron Androla,1
1328092,Brandon Sanders,1
1328326,Virginie Vanholme,1
1328592,Nick Taylor,3
1328603,Nicole J. Burton,1
1328629,Art Edwards,1
1328644,Morley Safer,1
1328846,Nanette M. Buchanan,1
1328849,Burt Arthur,2
1328934,Trevor Herriot,1
1329007,Katrina Strauss,2
1329018,Connie Cameron,1
1329023,Guy Bellamy,1
1329030,John Ikerd,1
1329080,Eric Lichtblau,1
1329148,Markus Flanagan,1
1329190,Susan Vaughan,1
1329257,Alfonso Lara Castilla,1
1329293,Jón R. Hjálmarsson,1
1329480,Eric Stevens,1
1329638,Rip Pallotta,1
1329767,Anita Philmar,1
1329778,Paul Lintier,1
1329846,Simcha Whitehill,2
1329887,Christopher Storrs,1
1330133,Meredith Duran,1
1330176,Ryan Dalgliesh,1
1330177,Alan Shea,1
1330198,Allan J. Henderson,1
1330287,R.J. Anderson,2
1330292,Maggie Stiefvater,1
1330294,Isabel Frances Grant,1
1330295,Pablo Echart,1
1330301,Joshua Gans,1
1330311,Liz Smith,1
1330337,Dorota Terakowska,1
1330448,Brian Palmer,1
1330481,Donald Gallinger,1
1330484,Kathleen Turner,1
1330552,Julie Shields,1
1330556,Catherine Karp,1
1330580,Sergio Álvarez,1
1330617,Phillip E. Myers,1
1330689,Amnon Kabatchnik,1
1330748,Jennifer Heynen,1
1330936,Kerry Connor,2
1331120,Marlon Mccaulsky,1
1331193,Judi L. Nath,1
1331227,Guillaume de Syon,1
1331335,Sandy Row,1
1331342,G. Wells Taylor,1
1331415,Barbara Suter,1
1331419,Bill R. Swetmon,1
1331434,Ada Lou Roberts,1
1331524,M. Bassara,1
1331620,Lisa Engelbrecht,1
1331777,Laurie Edwards,1
1331865,William J. Tyler,1
1331869,Remo Camerota,1
1331883,Paul Groner,1
1331884,Koji Mizoguchi,1
1331886,Susan Pompian,1
1331898,Kevin Nealon,1
1331957,Hal Porter,1
1332092,Jenna McCarthy,1
1332132,Christina Mccarthy,1
1332209,C Spens,2
1332244,Clive Couldwell,1
1332297,Matt Woodley,1
1332364,Normal Pearl,1
1332445,Christoph Hardebusch,1
1332510,Mary Lynn Blanks,1
1332517,Dan Kois,1
1332541,Mary L. Tabor,1
1332605,Angie Fox,1
1332608,Catherine Risling,1
1332619,Allan J. Hayward,1
1332643,Boris Zemtzov,1
1332716,Shaun Levin,1
1332725,"Helen ""Zola"" Ross",1
1332843,Ethel Morrow Gillette,1
1332912,Brian Tome,1
1332976,William M. Tuttle Jr.,1
1332982,Cherryl T. Cooley (Cherryl Floyd-Miller),1
1333196,Lyndsay Moseley,1
1333285,Oscar Adler,1
1333416,Thomas N. Layton,1
1333437,Melanie Little,1
1333537,Tess Cook,1
1333599,Francis Levy,1
1333604,Lois Bottoni,1
1333632,Brian K. Julyan,1
1333698,Martha Bayless,1
1333737,Darryl R. Beers,1
1333780,Amanda Watson,1
1333804,Nicole Clare Emanuel,1
1333822,Louise Murray,1
1333924,Julia Christensen,1
1333930,Susan Tierney Cockburn,1
1334151,Kevin A. Davis,4
1334263,Brian Bruce,1
1334359,John R. Ehrenfeld,1
1334365,Amjed Qamar,1
1334391,Edward R. Brown,1
1334412,Tash Fairbanks,1
1334426,Marianna Richardson,1
1334602,Claude Morhange-Begue,1
1334671,Joel C. Magnuson,1
1335023,Bob Paladino,1
1335072,Norine G. Johnson,1
1335111,William Keough,1
1335174,Mona Chollet,1
1335266,Christine Hart,1
1335406,Joel Harvey Schreck,1
1335445,Mary Douglas Vavrus,1
1335508,Nancy Oelklaus,1
1335509,Nancy J. Parra,1
1335545,Jan Hare,1
1335581,Jessica Robbins,1
1335834,Alyssa Aaron,1
1335988,Oreste Saint-Drôme,1
1336079,Dror Ze'evi,1
1336125,Robert A. Sullo,1
1336127,Fran Lewis,1
1336150,Seymour Simckes,1
1336202,Nathan Burrage,1
1336408,Melissa Anelli,1
1336506,Steve Venright,1
1336521,Darren Humphrys,1
1336533,Juan Miguel Zunzunegui,1
1336868,Marlon Perkins,1
1336955,Lorraine Mace,1
1337004,Josephine Elder,1
1337311,John Reinhard Dizon,1
1337464,Moti Shapira,1
1337488,Cynan Jones,1
1337508,Kristen L. Depken,1
1337649,Tope Omoniyi,1
1337718,John L. Snell,1
1337779,Megan Kelley Hall,1
1337796,Hanna Lützen,1
1338061,Keith Davey,1
1338239,Jenifer Corr Morse,2
1338268,James L. Empereur,1
1338282,John McNichol,1
1338287,Tom Dudzick,1
1338326,Bex Brian,1
1338384,Katherine McGibbons,1
1338741,Christopher S. Jennings,1
1338764,Jennifer Baszile,1
1338869,Kristina Lindell,1
1338921,L.L. Thrasher,2
1339073,Maria Lichtmann,1
1339085,Don Croner,1
1339214,Grace Lundmark,1
1339307,Lon Glenn,1
1339386,Dirk Schwieger,1
1339648,Terry Lawson,1
1339662,Christine Japely,1
1339674,Kobus Moolman,1
1340128,CSIRO,1
1340317,Ernst J. Van Jaarsveld,1
1340530,Yvonne de Ridder Files,1
1340633,Cathi LaMarche,1
1340873,Ethel Morgan Smith,1
1340896,Stephan Jaramillo,1
1340951,Junior League of Annapolis,2
1340984,Luís Miguel Nava,1
1341167,Joseph Goeters,1
1341174,Michelle O'Leary,1
1341219,Joseph J. Andrew,1
1341313,Joel Bresler,1
1341314,Paul E. Mix,1
1341331,Sergio Romano,1
1341350,Gabrielle Faust,1
1341398,Bridget Moran,1
1341613,Sherrie Dillard,1
1341658,Arnold M. Zwicky,1
1341936,Lisa Brassard Mayer,1
1341946,Susan Rosson Spain,1
1341962,Leigh S. Cauman,1
1341979,Michelle Latiolais,1
1342030,Sally Shields,1
1342185,Angelique Armae,1
1342225,Matthew Randazzo V,1
1342234,Ronald Eberley,1
1342307,Bobbi Groover,1
1342490,Stephen Haycox,1
1342747,Peter Zimonjic,1
1342860,Christopher Spry,1
1342909,Elaine K. Stirling,1
1343020,Carolyn Beckingham,1
1343064,Jeff Barnes,1
1343187,Rémi Bertrand,1
1343212,Judith Allnatt,1
1343250,Gretta Vosper,1
1343268,S. I. Martin,1
1343289,George Rehrauer,1
1343450,Brenda McCreight,1
1343621,Richard Peabody,2
1343764,Alfred Clark,1
1343790,Daryl Gregory,1
1343887,Laura La Bella,1
1343892,Keshia A. Case,1
1343897,Nancy Floyd,1
1343907,Margaret Ripy,1
1343946,Katy Hayes,1
1344010,Spike T. Adams,2
1344028,Jane Lovelace,1
1344052,Barrie Summy,2
1344062,Sherri Sand,1
1344072,Anthony Ducklow,1
1344076,Joyce C. Ware,2
1344083,Peter J. Favaro,1
1344105,Will Hadcroft,1
1344204,Glenn E. Torrey,1
1344208,Camilla Fojas,1
1344247,Alexandra Howson,1
1344272,Christopher Carr,2
1344310,Alan P. Stanley,1
1344364,Norah S. Bernard,1
1344429,Marjorie G. McNinch,1
1344437,Maya Rasker,1
1344624,Ed Kovacs,1
1344663,James M. Becher,1
1344733,R.C. Langill,1
1344914,Lee G. Cantwell,1
1344925,D.J. Parhams,1
1345035,Joe Tripician,1
1345047,Angela Abderhalden,1
1345200,Don Bullis,1
1345201,Angie Cameron,1
1345219,Simeon Vilensky,2
1345220,Hui Hui Su-Kennedy,1
1345369,Dennison Smith,1
1345414,Renee Daniel Flagler,1
1345460,Peter Schilling Jr.,1
1345505,Don Dwyer,1
1345528,Richard L Saunders,1
1345587,Heather Frazier Behling,1
1345643,Gervase Phillips,1
1345768,M.E. Bradford,1
1345874,Mark Starr,1
1345911,Donald Hauka,1
1346062,Catherine Banner,2
1346146,Robert Sudlow,1
1346170,George C. Kent,1
1346213,Melinda Metz,19
1346227,April L. Hamilton,1
1346274,Richard Asplin,2
1346421,Mildred Evans Warren,1
1346496,Nicholas Bate,1
1346522,Christopher A. Shaw,1
1346588,David J. Schwartz,2
1346721,Patrice Sarath,1
1346756,Charlotte Chalmers,1
1346771,Edwin C. Steinbrecher,1
1347368,Richard Dowden,1
1347381,Laura Alcoba,1
1347860,Marshall Cavendish Cuisine,1
1348060,Roberto Vargas,1
1348074,Julie Goodyear,1
1348307,Julie Luongo,1
1348556,Sue Venning,1
1348627,Cath Crowley,1
1348769,Kelly Graves,1
1348829,Connie Luyt,1
1348921,Ryan Speck,1
1348945,Kimberly Beyer-Nelson,1
1348946,Robert A. Thayer,1
1348986,Hans E. Mayer,1
1349023,Julie Elizabeth Powell,1
1349047,Yvonne Bobb-Smith,1
1349116,Eva-Maria Metcalf,1
1349143,Tony Varrato,1
1349407,Leigh Hodgkinson,1
1349479,Nikki Anne Schmutz,1
1349607,Johanna Carroll,2
1349620,James A. Bailey,1
1349764,Bob Brecher,1
1349934,Meghan Regan-Loomis,1
1350006,Jennifer Leigh Selig,1
1350140,Kevin Brimmer,1
1350506,Tim Roux,1
1350623,Amy Dickinson,1
1350633,Fredrik Strage,1
1350640,George Ford Smith,1
1350684,Günther Hölbl,1
1350711,Debbie Adlington,1
1350713,Hajjar Gibran,1
1350742,Philip Griffin,1
1350849,Paul Lacy,1
1350882,Arnold Mitchell,1
1351057,Walter Simmons,1
1351185,Christopher Potter,1
1351233,Patrick Long,1
1351236,Kitty Aldridge,1
1351359,Josh Bazell,1
1351363,Gloria Vitanza Basile,1
1351494,D.A. Nelson,2
1351500,Gitty Daneshvari,3
1351613,Max Wade-Matthew,1
1351765,Frazier Glenn Miller,1
1351889,Riki Anne Wilchins,2
1351899,Robert Glück,3
1351903,Colm Tóibín,22
1351926,Nelson Aspen,1
1352047,Benjamin Wirt Farley,1
1352454,Elena Stancanelli,1
1352491,Kasia Boddy,1
1352528,Spencer E. Ante,1
1352533,Cheryl Moss Tyler,1
1352554,John Broadhead,1
1352632,Sean P. Curley,1
1352733,Edward G. Maristany,1
1352819,Paul Butel,1
1352860,Bobbie Hinman,3
1352869,Sophie Andrews,2
1352878,Bruno Pauletto,1
1352913,Mary Ellen Lepionka,1
1352963,Ennio Falsoni,1
1352972,Zane Taylor,1
1353030,René De la Pedraja Toman,1
1353238,Jessica Lage,1
1353271,Sue Carter,1
1353301,V.C. Andrews,90
1353304,Jeff LeJeune,1
1353345,David M. Gross,1
1353493,Chi Li,1
1353552,R.D. Nelson,1
1353566,Daphine Glenn Robinson,1
1353698,Tim Rushby-Smith,1
1353699,Carole A. Western,1
1353709,A.L. Beier,2
1353870,Michael S. Bracco,1
1353894,Authentic Sources,1
1353907,Véronique Cnockaert,1
1354016,Cíntia Moscovich,1
1354018,Ralph Henry Forster Scott,1
1354125,Gregory Blecha,1
1354150,Edward R. Harrison,1
1354213,Drew Ferguson,1
1354219,Ricardo Zelarayán,1
1354232,Joshua M. Birkholz,1
1354250,Michael Jackson,3
1354267,Ann Weisgarber,1
1354270,Michael D. Jackson,1
1354277,Michael D. Jackson,1
1354280,Michael A. Jackson,1
1354366,Asher E. Treat,1
1354406,Brenda Honeyman,1
1354454,Annette Harrison,1
1354596,Todd Keisling,1
1354608,William O. Bryant,1
1354615,Glen McCoy,1
1354675,Robert Ezra Park,1
1354838,Bo Jacobsen,1
1354955,Victor Bachy,1
1354972,Yasuko Aoike,3
1355000,Sai Madara,2
1355090,Nadia Janice Brown,1
1355213,Candice M. Martin,1
1355248,Eliane Strosberg,1
1355261,Robert Meacham,1
1355273,Tonya Busbee,1
1355290,Terry D. Gruber,1
1355299,Janet Grace Riehl,1
1355390,Martin Corrick,2
1355401,Paul Simon,3
1355454,Bart Harper,1
1355467,Janet Carlson,1
1355488,Mark Wayne Adams,1
1355568,Susan Walerstein,1
1355584,Rafael Barajas Durán,1
1355598,Stephanie Lewis,1
1355648,Bill Folman,1
1355709,Michael Sokolow,1
1355710,Stanley T. Spicer,1
1355770,Claudia Dey,1
1355850,Philip Hodgins,1
1355993,Claire Summerscale,1
1356046,Elissa Cobb,1
1356101,Kelli Stanley,1
1356321,Daniel Kantor,1
1356336,L.A. Banks,21
1356337,Dawn Meehan,1
1356605,Kevin Oberlin,1
1356775,Susan Timmons,1
1356783,June Kittow,1
1356828,Marcus DeHart,1
1356862,Nick Dallas,1
1356875,M. Aitken,1
1356979,Bethany Griffin,1
1357012,Charlotte J. Marky,1
1357071,Lindy Miller,1
1357283,Marjorie Barker,1
1357308,Anna Muffoletto,1
1357575,Dianne Ascroft,1
1357577,Françoise Sagan,12
1357621,John Keats,1
1357641,Yuriko Saito,1
1357751,J. Rebecca Lyman,1
1357774,Jung-Hee Spetter,1
1357818,Valérie Mréjen,1
1357824,Richard G. Cox,1
1358125,Ken Gage,1
1358222,Paul Yeager,1
1358465,William Bynum,1
1358717,Katharine Murray,1
1358722,Rogerio Miranda De Almedia,1
1358733,Pilar Aguilera,1
1358768,Grace L. Mitchell,2
1358799,Gil Fates,1
1358822,Jeremy Schraffenberger,1
1359007,Sara Lidman,1
1359138,Bjørn Lomborg,3
1359297,Elzéar Blaze,1
1359352,Marybeth Kelsey,1
1359535,Jim Burtles,1
1359545,Mike Abendroth,1
1359575,Salvatore Niffoi,1
1359599,Dominic Calder-Smith,1
1359714,Michele Cunningham,1
1359720,Jack Capell,1
1359868,Jeffrey L. Patrick,1
1359908,Ella Smith,1
1359969,Thomas Herpich,1
1359999,Scott Gibala-Broxholm,1
1360012,Dan Diggles,1
1360041,Lynn Cesar,1
1360061,Nozomu Tamaki,2
1360077,Marcus Damanda,1
1360123,Judith Alguire,1
1360441,James Ralph,1
1360496,Gary Stevens,1
1360535,Twang Peck Yang,1
1360686,Renée Bergland,1
1360696,Mike Cullen,1
1360714,Ellen Mazo,1
1360727,Noah Scalin,1
1360792,David Szalay,1
1360804,Leslie Gadallah,2
1360848,Nick Veasey,1
1360916,Susan Torian Olan,1
1361082,Winslow Eliot,1
1361155,Edward Lurie,1
1361156,Mabel Louise Robinson,1
1361287,Ramon Royal Ross,1
1361294,Carole Crowe,1
1361462,Adele Scheele,1
1361470,Allie Shaw,1
1361522,Frank B. Rowlett,1
1361689,Debi Marshall,1
1361728,Bernadette Clohesy,1
1361801,Corneliu Zelea Codreanu,1
1362025,M. LaVora Perry,1
1362073,Frederic Rappaz,1
1362074,Linda Parsons Marion,1
1362149,James Choung,1
1362277,Jim Malusa,1
1362307,Chrissy K. McVay,1
1362310,Elizabeth Taylor,2
1362335,Jean-Guy Vaillancourt,1
1362408,"Martin ""Mark"" Tomback",1
1362460,David Gerbing,1
1362536,Teres Lambert,1
1362570,Farnaz Fassihi,1
1362598,Andrew Barger,1
1362678,Henry Nicholson Ellacombe,1
1362709,Shawn Klomparens,1
1362747,Michael Dahlie,1
1362939,Bruce Campbell,2
1362950,Howard B. Schonberger,1
